,year,period,expenses,income
0,2019,Q3,120000.0,0.0
1,2019,Q4,240000.0,0.0
2,2020,Q1,320000.0,0.0
3,2020,Q2,340000.0,0.0
4,2020,Q3,310000.0,10000.0
5,2020,Q4,310000.0,10000.0
6,2021,Q1,300000.0,10000.0
7,2021,Q2,330000.0,20000.0
8,2021,Q3,340000.0,20000.0
9,2021,Q4,360000.0,20000.0
10,2022,Q1,370000.0,20000.0
11,2022,Q2,380000.0,20000.0
12,2022,Q3,370000.0,50000.0
13,2022,Q4,330000.0,20000.0
14,2023,Q1,310000.0,20000.0
15,2023,Q2,470000.0,20000.0
16,2023,Q3,660000.0,20000.0
